exam_id,question_id,sample_id,basename,post_selection_source,cluster_id,cluster_size_raw,cosine_to_centroid,triggered_replacement,decision,decision_reason,randoms_in_cluster_before,rank_in_cluster_by_cosine
20250824-0231-5998-1040-afb4c7110116,17,20250824-0231-5998-1040-afb4c7110116/17/20250824-0231-5998-1040-afb4c7110116_17_37.jpg,20250824-0231-5998-1040-afb4c7110116_17_37.jpg,diverse,cluster_7,2261,0.5944680571556091,False,keep,non_random_source=diverse,,
20250824-0231-5998-1040-afb4c7110116,17,20250824-0231-5998-1040-afb4c7110116/17/20250824-0231-5998-1040-afb4c7110116_17_68.jpg,20250824-0231-5998-1040-afb4c7110116_17_68.jpg,diverse,cluster_11,4191,0.7762462496757507,False,keep,non_random_source=diverse,,
20250824-0231-5998-1040-afb4c7110116,18,20250824-0231-5998-1040-afb4c7110116/18/20250824-0231-5998-1040-afb4c7110116_18_109.jpg,20250824-0231-5998-1040-afb4c7110116_18_109.jpg,diverse,cluster_8,2333,0.5272136926651001,False,keep,non_random_source=diverse,,
20250824-0231-5998-1040-afb4c7110116,18,20250824-0231-5998-1040-afb4c7110116/18/20250824-0231-5998-1040-afb4c7110116_18_123.jpg,20250824-0231-5998-1040-afb4c7110116_18_123.jpg,hard,cluster_8,2333,0.5475410223007202,False,keep,non_random_source=hard,,
20250824-0231-5998-1040-afb4c7110116,18,20250824-0231-5998-1040-afb4c7110116/18/20250824-0231-5998-1040-afb4c7110116_18_128.jpg,20250824-0231-5998-1040-afb4c7110116_18_128.jpg,hard,cluster_8,2333,0.5120488405227661,False,keep,non_random_source=hard,,
20250824-0231-5998-1040-afb4c7110116,18,20250824-0231-5998-1040-afb4c7110116/18/20250824-0231-5998-1040-afb4c7110116_18_132.jpg,20250824-0231-5998-1040-afb4c7110116_18_132.jpg,diverse,cluster_4,3444,0.6253073811531067,False,keep,non_random_source=diverse,,
20250824-0231-5998-1040-afb4c7110116,19,20250824-0231-5998-1040-afb4c7110116/19/20250824-0231-5998-1040-afb4c7110116_19_105.jpg,20250824-0231-5998-1040-afb4c7110116_19_105.jpg,diverse,cluster_7,2261,0.6108623147010803,False,keep,non_random_source=diverse,,
20250824-0231-5998-1040-afb4c7110116,19,20250824-0231-5998-1040-afb4c7110116/19/20250824-0231-5998-1040-afb4c7110116_19_132.jpg,20250824-0231-5998-1040-afb4c7110116_19_132.jpg,diverse,cluster_11,4191,0.8658841252326965,False,keep,non_random_source=diverse,,
20250824-0231-5998-1040-afb4c7110116,19,20250824-0231-5998-1040-afb4c7110116/19/20250824-0231-5998-1040-afb4c7110116_19_195.jpg,20250824-0231-5998-1040-afb4c7110116_19_195.jpg,hard,cluster_11,4191,0.7682292461395264,False,keep,non_random_source=hard,,
20250824-0231-5998-1040-afb4c7110116,19,20250824-0231-5998-1040-afb4c7110116/19/20250824-0231-5998-1040-afb4c7110116_19_23.jpg,20250824-0231-5998-1040-afb4c7110116_19_23.jpg,hard,cluster_11,4191,0.7120435833930969,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,15,20250825-0258-3866-a577-42ed1b311756/15/20250825-0258-3866-a577-42ed1b311756_15_125.jpg,20250825-0258-3866-a577-42ed1b311756_15_125.jpg,hard,cluster_8,2333,0.6515153050422668,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,15,20250825-0258-3866-a577-42ed1b311756/15/20250825-0258-3866-a577-42ed1b311756_15_136.jpg,20250825-0258-3866-a577-42ed1b311756_15_136.jpg,diverse,cluster_4,3444,0.5418429374694824,False,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,15,20250825-0258-3866-a577-42ed1b311756/15/20250825-0258-3866-a577-42ed1b311756_15_172.jpg,20250825-0258-3866-a577-42ed1b311756_15_172.jpg,diverse,cluster_8,2333,0.6717715263366699,False,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,15,20250825-0258-3866-a577-42ed1b311756/15/20250825-0258-3866-a577-42ed1b311756_15_18.jpg,20250825-0258-3866-a577-42ed1b311756_15_18.jpg,hard,cluster_8,2333,0.6183068156242371,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_101.jpg,20250825-0258-3866-a577-42ed1b311756_16_101.jpg,diverse,cluster_10,2055,0.7512118816375732,True,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_119.jpg,20250825-0258-3866-a577-42ed1b311756_16_119.jpg,hard,cluster_10,2055,0.6569543480873108,True,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_134.jpg,20250825-0258-3866-a577-42ed1b311756_16_134.jpg,hard,cluster_10,2055,0.7637139558792114,True,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_158.jpg,20250825-0258-3866-a577-42ed1b311756_16_158.jpg,replacement,cluster_4,3444,0.5788170695304871,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_182.jpg,20250825-0258-3866-a577-42ed1b311756_16_182.jpg,diverse,cluster_4,3444,0.598527193069458,True,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_36.jpg,20250825-0258-3866-a577-42ed1b311756_16_36.jpg,replacement,cluster_10,2055,0.4332975447177887,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_45.jpg,20250825-0258-3866-a577-42ed1b311756_16_45.jpg,replacement,cluster_4,3444,0.6771239042282104,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,16,20250825-0258-3866-a577-42ed1b311756/16/20250825-0258-3866-a577-42ed1b311756_16_73.jpg,20250825-0258-3866-a577-42ed1b311756_16_73.jpg,replacement,cluster_4,3444,0.5870423913002014,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,17,20250825-0258-3866-a577-42ed1b311756/17/20250825-0258-3866-a577-42ed1b311756_17_150.jpg,20250825-0258-3866-a577-42ed1b311756_17_150.jpg,hard,cluster_0,2169,0.7277241945266724,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,17,20250825-0258-3866-a577-42ed1b311756/17/20250825-0258-3866-a577-42ed1b311756_17_68.jpg,20250825-0258-3866-a577-42ed1b311756_17_68.jpg,diverse,cluster_3,2444,0.7711548805236816,False,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,17,20250825-0258-3866-a577-42ed1b311756/17/20250825-0258-3866-a577-42ed1b311756_17_74.jpg,20250825-0258-3866-a577-42ed1b311756_17_74.jpg,diverse,cluster_0,2169,0.7065891623497009,False,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,17,20250825-0258-3866-a577-42ed1b311756/17/20250825-0258-3866-a577-42ed1b311756_17_98.jpg,20250825-0258-3866-a577-42ed1b311756_17_98.jpg,hard,cluster_0,2169,0.7171953320503235,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,18,20250825-0258-3866-a577-42ed1b311756/18/20250825-0258-3866-a577-42ed1b311756_18_03.jpg,20250825-0258-3866-a577-42ed1b311756_18_03.jpg,hard,cluster_6,3834,0.8084061145782471,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,18,20250825-0258-3866-a577-42ed1b311756/18/20250825-0258-3866-a577-42ed1b311756_18_146.jpg,20250825-0258-3866-a577-42ed1b311756_18_146.jpg,hard,cluster_6,3834,0.7545028328895569,False,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,18,20250825-0258-3866-a577-42ed1b311756/18/20250825-0258-3866-a577-42ed1b311756_18_40.jpg,20250825-0258-3866-a577-42ed1b311756_18_40.jpg,diverse,cluster_6,3834,0.7939591407775879,False,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,18,20250825-0258-3866-a577-42ed1b311756/18/20250825-0258-3866-a577-42ed1b311756_18_99.jpg,20250825-0258-3866-a577-42ed1b311756_18_99.jpg,diverse,cluster_2,2092,0.6749608516693115,False,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_04.jpg,20250825-0258-3866-a577-42ed1b311756_19_04.jpg,diverse,cluster_9,3636,0.6421115398406982,True,keep,non_random_source=diverse,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_106.jpg,20250825-0258-3866-a577-42ed1b311756_19_106.jpg,replacement,cluster_9,3636,0.5739727020263672,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_119.jpg,20250825-0258-3866-a577-42ed1b311756_19_119.jpg,replacement,cluster_9,3636,0.6226919293403625,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_142.jpg,20250825-0258-3866-a577-42ed1b311756_19_142.jpg,hard,cluster_11,4191,0.6059552431106567,True,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_167.jpg,20250825-0258-3866-a577-42ed1b311756_19_167.jpg,replacement,cluster_7,2261,0.5882465243339539,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_33.jpg,20250825-0258-3866-a577-42ed1b311756_19_33.jpg,replacement,cluster_9,3636,0.6174156069755554,True,keep,non_random_source=replacement,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_63.jpg,20250825-0258-3866-a577-42ed1b311756_19_63.jpg,hard,cluster_12,4553,0.6281172037124634,True,keep,non_random_source=hard,,
20250825-0258-3866-a577-42ed1b311756,19,20250825-0258-3866-a577-42ed1b311756/19/20250825-0258-3866-a577-42ed1b311756_19_72.jpg,20250825-0258-3866-a577-42ed1b311756_19_72.jpg,diverse,cluster_11,4191,0.6296555995941162,True,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_101.jpg,20250827-0746-4910-63db-fb026a157065_15_101.jpg,diverse,cluster_9,3636,0.620914101600647,True,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_117.jpg,20250827-0746-4910-63db-fb026a157065_15_117.jpg,replacement,cluster_12,4553,0.6498602032661438,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_17.jpg,20250827-0746-4910-63db-fb026a157065_15_17.jpg,replacement,cluster_7,2261,0.4346059262752533,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_170.jpg,20250827-0746-4910-63db-fb026a157065_15_170.jpg,replacement,cluster_9,3636,0.6063166260719299,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_189.jpg,20250827-0746-4910-63db-fb026a157065_15_189.jpg,hard,cluster_12,4553,0.6489644050598145,True,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_71.jpg,20250827-0746-4910-63db-fb026a157065_15_71.jpg,diverse,cluster_12,4553,0.581349790096283,True,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_79.jpg,20250827-0746-4910-63db-fb026a157065_15_79.jpg,replacement,cluster_12,4553,0.3908693790435791,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,15,20250827-0746-4910-63db-fb026a157065/15/20250827-0746-4910-63db-fb026a157065_15_96.jpg,20250827-0746-4910-63db-fb026a157065_15_96.jpg,hard,cluster_12,4553,0.5817064642906189,True,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,16,20250827-0746-4910-63db-fb026a157065/16/20250827-0746-4910-63db-fb026a157065_16_09.jpg,20250827-0746-4910-63db-fb026a157065_16_09.jpg,hard,cluster_12,4553,0.6781876683235168,False,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,16,20250827-0746-4910-63db-fb026a157065/16/20250827-0746-4910-63db-fb026a157065_16_103.jpg,20250827-0746-4910-63db-fb026a157065_16_103.jpg,diverse,cluster_7,2261,0.4204026758670807,False,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,16,20250827-0746-4910-63db-fb026a157065/16/20250827-0746-4910-63db-fb026a157065_16_116.jpg,20250827-0746-4910-63db-fb026a157065_16_116.jpg,diverse,cluster_12,4553,0.6361988186836243,False,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,16,20250827-0746-4910-63db-fb026a157065/16/20250827-0746-4910-63db-fb026a157065_16_68.jpg,20250827-0746-4910-63db-fb026a157065_16_68.jpg,hard,cluster_12,4553,0.6403871178627014,False,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,17,20250827-0746-4910-63db-fb026a157065/17/20250827-0746-4910-63db-fb026a157065_17_116.jpg,20250827-0746-4910-63db-fb026a157065_17_116.jpg,diverse,cluster_12,4553,0.7892467975616455,False,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,17,20250827-0746-4910-63db-fb026a157065/17/20250827-0746-4910-63db-fb026a157065_17_119.jpg,20250827-0746-4910-63db-fb026a157065_17_119.jpg,hard,cluster_12,4553,0.7162860631942749,False,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,17,20250827-0746-4910-63db-fb026a157065/17/20250827-0746-4910-63db-fb026a157065_17_68.jpg,20250827-0746-4910-63db-fb026a157065_17_68.jpg,diverse,cluster_9,3636,0.6785370111465454,False,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,17,20250827-0746-4910-63db-fb026a157065/17/20250827-0746-4910-63db-fb026a157065_17_73.jpg,20250827-0746-4910-63db-fb026a157065_17_73.jpg,hard,cluster_12,4553,0.6594047546386719,False,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,18,20250827-0746-4910-63db-fb026a157065/18/20250827-0746-4910-63db-fb026a157065_18_144.jpg,20250827-0746-4910-63db-fb026a157065_18_144.jpg,diverse,cluster_4,3444,0.5139528512954712,False,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,18,20250827-0746-4910-63db-fb026a157065/18/20250827-0746-4910-63db-fb026a157065_18_179.jpg,20250827-0746-4910-63db-fb026a157065_18_179.jpg,hard,cluster_10,2055,0.5926697254180908,False,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,18,20250827-0746-4910-63db-fb026a157065/18/20250827-0746-4910-63db-fb026a157065_18_23.jpg,20250827-0746-4910-63db-fb026a157065_18_23.jpg,diverse,cluster_11,4191,0.6357525587081909,False,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,18,20250827-0746-4910-63db-fb026a157065/18/20250827-0746-4910-63db-fb026a157065_18_97.jpg,20250827-0746-4910-63db-fb026a157065_18_97.jpg,hard,cluster_10,2055,0.6898751258850098,False,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_00.jpg,20250827-0746-4910-63db-fb026a157065_19_00.jpg,replacement,cluster_11,4191,0.737744152545929,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_05.jpg,20250827-0746-4910-63db-fb026a157065_19_05.jpg,diverse,cluster_9,3636,0.6565976738929749,True,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_117.jpg,20250827-0746-4910-63db-fb026a157065_19_117.jpg,replacement,cluster_11,4191,0.6663708090782166,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_176.jpg,20250827-0746-4910-63db-fb026a157065_19_176.jpg,hard,cluster_11,4191,0.6580739617347717,True,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_184.jpg,20250827-0746-4910-63db-fb026a157065_19_184.jpg,diverse,cluster_11,4191,0.8049379587173462,True,keep,non_random_source=diverse,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_35.jpg,20250827-0746-4910-63db-fb026a157065_19_35.jpg,hard,cluster_11,4191,0.7432429790496826,True,keep,non_random_source=hard,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_66.jpg,20250827-0746-4910-63db-fb026a157065_19_66.jpg,replacement,cluster_11,4191,0.7866467237472534,True,keep,non_random_source=replacement,,
20250827-0746-4910-63db-fb026a157065,19,20250827-0746-4910-63db-fb026a157065/19/20250827-0746-4910-63db-fb026a157065_19_94.jpg,20250827-0746-4910-63db-fb026a157065_19_94.jpg,replacement,cluster_9,3636,0.7917690873146057,True,keep,non_random_source=replacement,,
20250828-0742-3331-8c0e-60f42c401241,15,20250828-0742-3331-8c0e-60f42c401241/15/20250828-0742-3331-8c0e-60f42c401241_15_11.jpg,20250828-0742-3331-8c0e-60f42c401241_15_11.jpg,diverse,cluster_11,4191,0.7137275338172913,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,15,20250828-0742-3331-8c0e-60f42c401241/15/20250828-0742-3331-8c0e-60f42c401241_15_159.jpg,20250828-0742-3331-8c0e-60f42c401241_15_159.jpg,hard,cluster_11,4191,0.6910201907157898,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,15,20250828-0742-3331-8c0e-60f42c401241/15/20250828-0742-3331-8c0e-60f42c401241_15_188.jpg,20250828-0742-3331-8c0e-60f42c401241_15_188.jpg,diverse,cluster_7,2261,0.6147636771202087,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,15,20250828-0742-3331-8c0e-60f42c401241/15/20250828-0742-3331-8c0e-60f42c401241_15_78.jpg,20250828-0742-3331-8c0e-60f42c401241_15_78.jpg,hard,cluster_11,4191,0.7083682417869568,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,16,20250828-0742-3331-8c0e-60f42c401241/16/20250828-0742-3331-8c0e-60f42c401241_16_157.jpg,20250828-0742-3331-8c0e-60f42c401241_16_157.jpg,hard,cluster_8,2333,0.8147372603416443,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,16,20250828-0742-3331-8c0e-60f42c401241/16/20250828-0742-3331-8c0e-60f42c401241_16_172.jpg,20250828-0742-3331-8c0e-60f42c401241_16_172.jpg,hard,cluster_8,2333,0.5336861610412598,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,16,20250828-0742-3331-8c0e-60f42c401241/16/20250828-0742-3331-8c0e-60f42c401241_16_85.jpg,20250828-0742-3331-8c0e-60f42c401241_16_85.jpg,diverse,cluster_8,2333,0.75504469871521,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,16,20250828-0742-3331-8c0e-60f42c401241/16/20250828-0742-3331-8c0e-60f42c401241_16_93.jpg,20250828-0742-3331-8c0e-60f42c401241_16_93.jpg,diverse,cluster_4,3444,0.7337207198143005,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,17,20250828-0742-3331-8c0e-60f42c401241/17/20250828-0742-3331-8c0e-60f42c401241_17_04.jpg,20250828-0742-3331-8c0e-60f42c401241_17_04.jpg,diverse,cluster_2,2092,0.6998109817504883,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,17,20250828-0742-3331-8c0e-60f42c401241/17/20250828-0742-3331-8c0e-60f42c401241_17_37.jpg,20250828-0742-3331-8c0e-60f42c401241_17_37.jpg,hard,cluster_6,3834,0.8320258855819702,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,17,20250828-0742-3331-8c0e-60f42c401241/17/20250828-0742-3331-8c0e-60f42c401241_17_52.jpg,20250828-0742-3331-8c0e-60f42c401241_17_52.jpg,diverse,cluster_6,3834,0.9134833812713623,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,17,20250828-0742-3331-8c0e-60f42c401241/17/20250828-0742-3331-8c0e-60f42c401241_17_76.jpg,20250828-0742-3331-8c0e-60f42c401241_17_76.jpg,hard,cluster_6,3834,0.8677312731742859,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,18,20250828-0742-3331-8c0e-60f42c401241/18/20250828-0742-3331-8c0e-60f42c401241_18_108.jpg,20250828-0742-3331-8c0e-60f42c401241_18_108.jpg,diverse,cluster_3,2444,0.806787371635437,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,18,20250828-0742-3331-8c0e-60f42c401241/18/20250828-0742-3331-8c0e-60f42c401241_18_168.jpg,20250828-0742-3331-8c0e-60f42c401241_18_168.jpg,hard,cluster_0,2169,0.7896828055381775,False,keep,non_random_source=hard,,
20250828-0742-3331-8c0e-60f42c401241,18,20250828-0742-3331-8c0e-60f42c401241/18/20250828-0742-3331-8c0e-60f42c401241_18_24.jpg,20250828-0742-3331-8c0e-60f42c401241_18_24.jpg,diverse,cluster_0,2169,0.8073779940605164,False,keep,non_random_source=diverse,,
20250828-0742-3331-8c0e-60f42c401241,18,20250828-0742-3331-8c0e-60f42c401241/18/20250828-0742-3331-8c0e-60f42c401241_18_97.jpg,20250828-0742-3331-8c0e-60f42c401241_18_97.jpg,hard,cluster_0,2169,0.7856760621070862,False,keep,non_random_source=hard,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_106.jpg,20250829-0225-35b5-4745-e35fe5638955_16_106.jpg,replacement,cluster_8,2333,0.5426275134086609,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_118.jpg,20250829-0225-35b5-4745-e35fe5638955_16_118.jpg,replacement,cluster_4,3444,0.709918737411499,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_133.jpg,20250829-0225-35b5-4745-e35fe5638955_16_133.jpg,replacement,cluster_8,2333,0.6331918835639954,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_162.jpg,20250829-0225-35b5-4745-e35fe5638955_16_162.jpg,hard,cluster_8,2333,0.6258344650268555,True,keep,non_random_source=hard,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_52.jpg,20250829-0225-35b5-4745-e35fe5638955_16_52.jpg,diverse,cluster_8,2333,0.6708789467811584,True,keep,non_random_source=diverse,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_55.jpg,20250829-0225-35b5-4745-e35fe5638955_16_55.jpg,hard,cluster_8,2333,0.6768695712089539,True,keep,non_random_source=hard,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_79.jpg,20250829-0225-35b5-4745-e35fe5638955_16_79.jpg,diverse,cluster_4,3444,0.6401552557945251,True,keep,non_random_source=diverse,,
20250829-0225-35b5-4745-e35fe5638955,16,20250829-0225-35b5-4745-e35fe5638955/16/20250829-0225-35b5-4745-e35fe5638955_16_97.jpg,20250829-0225-35b5-4745-e35fe5638955_16_97.jpg,replacement,cluster_8,2333,0.7150377631187439,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_120.jpg,20250829-0225-35b5-4745-e35fe5638955_17_120.jpg,hard,cluster_5,2606,0.8371484279632568,True,keep,non_random_source=hard,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_126.jpg,20250829-0225-35b5-4745-e35fe5638955_17_126.jpg,replacement,cluster_5,2606,0.7342833280563354,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_157.jpg,20250829-0225-35b5-4745-e35fe5638955_17_157.jpg,diverse,cluster_2,2092,0.6908978223800659,True,keep,non_random_source=diverse,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_185.jpg,20250829-0225-35b5-4745-e35fe5638955_17_185.jpg,replacement,cluster_2,2092,0.7541882395744324,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_20.jpg,20250829-0225-35b5-4745-e35fe5638955_17_20.jpg,replacement,cluster_2,2092,0.7567321062088013,True,keep,non_random_source=replacement,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_77.jpg,20250829-0225-35b5-4745-e35fe5638955_17_77.jpg,diverse,cluster_5,2606,0.8002232909202576,True,keep,non_random_source=diverse,,
20250829-0225-35b5-4745-e35fe5638955,17,20250829-0225-35b5-4745-e35fe5638955/17/20250829-0225-35b5-4745-e35fe5638955_17_81.jpg,20250829-0225-35b5-4745-e35fe5638955_17_81.jpg,hard,cluster_5,2606,0.752654492855072,True,keep,non_random_source=hard,,
